Nodule ID,Actual [1],Actual [2],Actual [3],Actual [4],Actual [5],Predicted [1],Predicted [2],Predicted [3],Predicted [4],Predicted [5],|Training Data: (d = 25 || np = 24 || nc = 12 || k = 6)|
101.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
102.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
103.0,0.0,0.0,0.5,0.5,0.0,0.0375,0.3,0.4875,0.175,0.0
104.0,0.25,0.25,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
105.0,0.25,0.5,0.25,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
106.0,0.0,0.25,0.75,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
110.0,0.0,0.25,0.5,0.25,0.0,0.0,0.1375,0.2,0.3625,0.3
112.0,0.0,0.25,0.25,0.0,0.5,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.4166666666666667,0.20833333333333334
113.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
124.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
126.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
127.0,0.0,0.0,0.5,0.5,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
130.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
133.0,0.0,0.25,0.75,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
134.0,0.0,0.0,0.25,0.75,0.0,0.0,0.1375,0.2,0.3625,0.3
136.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
137.0,0.0,0.5,0.25,0.25,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
146.0,0.0,0.5,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
147.0,0.0,0.25,0.5,0.0,0.25,0.0,0.35714285714285715,0.44047619047619047,0.15476190476190477,0.047619047619047616
149.0,0.0,0.0,0.5,0.5,0.0,0.0,0.06666666666666667,0.21666666666666667,0.21666666666666667,0.5
154.0,0.25,0.0,0.25,0.25,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
155.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
156.0,0.0,0.0,0.5,0.0,0.5,0.0,0.1375,0.2,0.3625,0.3
157.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
167.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
168.0,0.0,0.5,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
169.0,0.75,0.0,0.0,0.25,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
171.0,0.0,0.25,0.5,0.25,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
174.0,0.0,0.25,0.75,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
176.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
178.0,0.5,0.0,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
179.0,0.0,0.25,0.0,0.0,0.75,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
185.0,0.0,0.0,0.25,0.25,0.5,0.0,0.06666666666666667,0.21666666666666667,0.21666666666666667,0.5
195.0,0.0,0.5,0.0,0.5,0.0,0.0375,0.3,0.4875,0.175,0.0
196.0,0.0,0.5,0.25,0.0,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
203.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.2,0.3625,0.3
205.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
211.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
213.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1375,0.2,0.3625,0.3
218.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
221.0,0.25,0.25,0.25,0.0,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
222.0,0.0,0.25,0.25,0.5,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
223.0,0.0,0.5,0.0,0.25,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
224.0,0.75,0.0,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
226.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
227.0,0.0,0.25,0.5,0.0,0.25,0.0375,0.3,0.4875,0.175,0.0
231.0,0.0,0.25,0.25,0.25,0.25,0.0,0.1375,0.2,0.3625,0.3
244.0,0.25,0.5,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
249.0,0.25,0.25,0.25,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
250.0,0.0,0.25,0.75,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
251.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
253.0,0.0,0.25,0.0,0.75,0.0,0.0375,0.3,0.4875,0.175,0.0
254.0,0.0,0.25,0.25,0.25,0.25,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.4166666666666667,0.20833333333333334
255.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
263.0,0.0,0.0,0.75,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
266.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
274.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
281.0,0.5,0.0,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
283.0,0.25,0.25,0.5,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
284.0,0.0,0.25,0.5,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
285.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
286.0,0.75,0.0,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
287.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
291.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
294.0,0.0,0.5,0.25,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
296.0,0.0,0.0,0.25,0.5,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
297.0,0.0,0.25,0.75,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
307.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
313.0,0.0,0.75,0.0,0.25,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
315.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
318.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
324.0,0.0,0.0,0.5,0.0,0.5,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
326.0,0.0,0.0,0.5,0.5,0.0,0.0375,0.3,0.4875,0.175,0.0
329.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1375,0.2,0.3625,0.3
330.0,0.0,0.0,0.25,0.0,0.75,0.0,0.1375,0.2,0.3625,0.3
331.0,0.0,0.25,0.25,0.5,0.0,0.0,0.1375,0.2,0.3625,0.3
332.0,0.0,0.5,0.25,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
335.0,0.25,0.25,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
337.0,0.75,0.25,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
338.0,0.75,0.0,0.0,0.25,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
340.0,0.0,0.5,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
341.0,0.0,0.25,0.25,0.25,0.25,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.4166666666666667,0.20833333333333334
343.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.44047619047619047,0.15476190476190477,0.047619047619047616
348.0,0.0,0.25,0.75,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
349.0,0.0,0.0,0.25,0.75,0.0,0.0,0.1375,0.2,0.3625,0.3
355.0,0.75,0.0,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
357.0,0.5,0.0,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
361.0,0.0,0.25,0.0,0.75,0.0,0.0,0.1375,0.2,0.3625,0.3
363.0,0.0,0.25,0.75,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
369.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
378.0,0.75,0.25,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
380.0,0.0,0.0,0.25,0.0,0.75,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
383.0,0.0,0.5,0.0,0.5,0.0,0.0375,0.3,0.4875,0.175,0.0
384.0,0.75,0.0,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
385.0,0.0,0.0,0.25,0.25,0.5,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
386.0,0.0,0.5,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
387.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
388.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
391.0,0.5,0.25,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
392.0,0.0,0.25,0.0,0.25,0.5,0.0,0.1375,0.2,0.3625,0.3
398.0,0.0,0.25,0.0,0.25,0.5,0.0,0.1375,0.2,0.3625,0.3
399.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
403.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
404.0,0.0,0.25,0.25,0.25,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
405.0,0.0,0.0,0.25,0.5,0.25,0.0,0.06666666666666667,0.21666666666666667,0.21666666666666667,0.5
408.0,0.75,0.25,0.0,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
409.0,1.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.5416666666666666,0.14583333333333334,0.0
410.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
423.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
433.0,0.0,0.25,0.75,0.0,0.0,0.0,0.07142857142857142,0.20238095238095238,0.21428571428571427,0.5119047619047619
435.0,0.0,0.0,0.0,0.25,0.75,0.0,0.1375,0.2,0.3625,0.3
436.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
437.0,0.0,0.25,0.25,0.0,0.5,0.0,0.1375,0.2,0.3625,0.3
439.0,0.0,0.5,0.25,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
440.0,0.0,0.5,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
443.0,0.75,0.0,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
444.0,0.0,0.25,0.0,0.5,0.25,0.0,0.1375,0.2,0.3625,0.3
446.0,0.25,0.25,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
447.0,0.0,0.5,0.25,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
450.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
457.0,0.0,0.25,0.0,0.25,0.5,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
461.0,0.0,0.0,0.25,0.75,0.0,0.0,0.1375,0.2,0.3625,0.3
463.0,0.0,0.25,0.75,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
471.0,0.5,0.25,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
474.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
477.0,0.5,0.0,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
479.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
483.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
485.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
486.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
487.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
489.0,0.0,0.5,0.5,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
493.0,0.0,0.5,0.25,0.0,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
497.0,0.0,0.5,0.0,0.5,0.0,0.0375,0.3,0.4875,0.175,0.0
499.0,0.0,0.25,0.5,0.25,0.0,0.0,0.06666666666666667,0.21666666666666667,0.21666666666666667,0.5
500.0,0.0,0.25,0.25,0.5,0.0,0.0375,0.3,0.4875,0.175,0.0
503.0,0.25,0.25,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
504.0,0.25,0.0,0.75,0.0,0.0,0.0,0.1375,0.2,0.3625,0.3
505.0,0.25,0.5,0.25,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
513.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
516.0,0.0,0.75,0.0,0.25,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
517.0,0.0,0.25,0.25,0.25,0.25,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
518.0,0.0,0.25,0.5,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
520.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
521.0,0.0,0.75,0.0,0.25,0.0,0.0,0.07142857142857142,0.20238095238095238,0.21428571428571427,0.5119047619047619
522.0,0.0,0.25,0.0,0.25,0.5,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
523.0,0.0,0.0,0.75,0.25,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
526.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
528.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
532.0,0.0,0.0,0.25,0.0,0.75,0.0,0.1375,0.2,0.3625,0.3
534.0,0.0,0.5,0.25,0.0,0.25,0.0375,0.3,0.4875,0.175,0.0
547.0,0.0,0.25,0.25,0.5,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
548.0,0.0,0.5,0.25,0.0,0.25,0.0,0.4375,0.1875,0.3541666666666667,0.020833333333333332
549.0,0.0,0.25,0.75,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
551.0,0.0,0.0,0.0,0.5,0.5,0.0375,0.3,0.4875,0.175,0.0
552.0,0.0,0.25,0.25,0.25,0.25,0.0375,0.3,0.4875,0.175,0.0
555.0,0.0,0.5,0.25,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
561.0,0.5,0.0,0.0,0.0,0.5,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
564.0,0.0,0.5,0.25,0.25,0.0,0.0375,0.3,0.4875,0.175,0.0
565.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
567.0,1.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.5416666666666666,0.14583333333333334,0.0
568.0,0.0,0.25,0.0,0.5,0.25,0.0,0.1375,0.2,0.3625,0.3
573.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
577.0,0.75,0.0,0.0,0.25,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
578.0,0.0,0.5,0.0,0.25,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
579.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
580.0,0.0,0.25,0.25,0.25,0.25,0.0,0.1375,0.2,0.3625,0.3
585.0,0.0,0.0,0.25,0.25,0.5,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
590.0,0.75,0.0,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
595.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
596.0,0.0,0.0,0.25,0.0,0.75,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
597.0,0.75,0.0,0.0,0.0,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
600.0,0.75,0.25,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
601.0,0.25,0.75,0.0,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
602.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0625,0.14583333333333334,0.125,0.6666666666666666
603.0,0.0,0.5,0.0,0.25,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
604.0,0.5,0.5,0.0,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
607.0,0.25,0.25,0.25,0.25,0.0,0.0,0.1375,0.2,0.3625,0.3
609.0,0.0,0.0,0.75,0.25,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
622.0,0.0,0.5,0.5,0.0,0.0,0.0375,0.3,0.4875,0.175,0.0
626.0,0.5,0.5,0.0,0.0,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
628.0,0.75,0.0,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
629.0,0.5,0.25,0.25,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
634.0,0.0,0.0,0.75,0.25,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
635.0,0.0,0.25,0.75,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
637.0,0.0,0.0,0.25,0.25,0.5,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
638.0,0.0,0.25,0.25,0.25,0.25,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
639.0,0.25,0.0,0.75,0.0,0.0,0.0,0.35714285714285715,0.44047619047619047,0.15476190476190477,0.047619047619047616
642.0,0.0,0.25,0.25,0.5,0.0,0.08333333333333333,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.011904761904761904
643.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
647.0,0.0,0.25,0.25,0.25,0.25,0.0,0.1375,0.2,0.3625,0.3
649.0,0.0,0.0,0.0,0.25,0.75,0.0,0.1375,0.2,0.3625,0.3
650.0,1.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.4166666666666667,0.20833333333333334
651.0,1.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
652.0,0.0,0.25,0.5,0.25,0.0,0.7368421052631579,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.02631578947368421
